codigo_disciplina,nome_disciplina,creditos,codigo_turma,professor,sala,vagas,dia,inicio,fim
ENG10017,SISTEMAS E SINAIS,6,D,AURÉLIO TERGOLINA SALTON,sala de aula 052 - Campus: Centro,1,QUARTA,15:30,17:10
ENG10017,SISTEMAS E SINAIS,6,D,AURÉLIO TERGOLINA SALTON,Sala 301 - Laboratório de Informática - Campus: Centro,1,SEXTA,15:30,17:10
INF01142,SISTEMAS OPERACIONAIS I N,4,A,NICOLAS BRUNO MAILLARD,AUDITÓRIO 1 - Campus: Vale,15,SEGUNDA,13:30,15:10
INF01142,SISTEMAS OPERACIONAIS I N,4,A,NICOLAS BRUNO MAILLARD,AUDITÓRIO 1 - Campus: Vale,15,QUARTA,13:30,15:10
INF01142,SISTEMAS OPERACIONAIS I N,4,B,NICOLAS BRUNO MAILLARD,AUDITÓRIO 1 - Campus: Vale,20,TERCA,13:30,15:10
INF01142,SISTEMAS OPERACIONAIS I N,4,B,NICOLAS BRUNO MAILLARD,AUDITÓRIO 1 - Campus: Vale,20,QUINTA,13:30,15:10
INF01151,SISTEMAS OPERACIONAIS II N,4,A,Eder John Scheid,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,10,SEGUNDA,13:30,15:10
INF01151,SISTEMAS OPERACIONAIS II N,4,A,Eder John Scheid,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,10,QUARTA,13:30,15:10
INF01151,SISTEMAS OPERACIONAIS II N,4,B,Eder John Scheid,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,25,TERCA,13:30,15:10
INF01151,SISTEMAS OPERACIONAIS II N,4,B,Eder John Scheid,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,25,QUINTA,13:30,15:10
INF01120,TÉCNICAS DE CONSTRUÇÃO DE PROGRAMAS,4,A,Karina Kohl Silveira,SALA DE AULA 108 - PRÉDIO 43425 - Campus: Vale,15,SEGUNDA,13:30,15:10
INF01120,TÉCNICAS DE CONSTRUÇÃO DE PROGRAMAS,4,A,Karina Kohl Silveira,SALA DE AULA 108 - PRÉDIO 43425 - Campus: Vale,15,QUARTA,13:30,15:10
INF01120,TÉCNICAS DE CONSTRUÇÃO DE PROGRAMAS,4,B,MARCELO SOARES PIMENTA,SALA DE AULA 116 - PRÉDIO 43425 - Campus: Vale,18,TERCA,8:30,10:10
INF01120,TÉCNICAS DE CONSTRUÇÃO DE PROGRAMAS,4,B,MARCELO SOARES PIMENTA,SALA DE AULA 116 - PRÉDIO 43425 - Campus: Vale,18,QUINTA,8:30,10:10
INF05501,TEORIA DA COMPUTAÇÃO N,4,A,BRUNO IOCHINS GRISCI,SALA DE AULA 107 - P. 43425 - Campus: Vale,13,SEGUNDA,13:30,15:10
INF05501,TEORIA DA COMPUTAÇÃO N,4,A,BRUNO IOCHINS GRISCI,SALA DE AULA 107 - P. 43425 - Campus: Vale,13,QUARTA,13:30,15:10
INF05501,TEORIA DA COMPUTAÇÃO N,4,B,RODRIGO MACHADO,SALA DE AULA 107 - P. 43425 - Campus: Vale,17,TERCA,13:30,15:10
INF05501,TEORIA DA COMPUTAÇÃO N,4,B,RODRIGO MACHADO,SALA DE AULA 107 - P. 43425 - Campus: Vale,17,QUINTA,13:30,15:10
INF05512,TEORIA DOS GRAFOS E ANÁLISE COMBINATÓRIA,4,A,FREDERICO MESSA SCHWARTZHAUPT,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,10,SEGUNDA,13:30,15:10
INF05512,TEORIA DOS GRAFOS E ANÁLISE COMBINATÓRIA,4,A,FREDERICO MESSA SCHWARTZHAUPT,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,10,QUARTA,13:30,15:10
INF05512,TEORIA DOS GRAFOS E ANÁLISE COMBINATÓRIA,4,C,FREDERICO MESSA SCHWARTZHAUPT,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,7,TERCA,13:30,15:10
INF05512,TEORIA DOS GRAFOS E ANÁLISE COMBINATÓRIA,4,C,FREDERICO MESSA SCHWARTZHAUPT,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,7,QUINTA,13:30,15:10
ENG04010,TEORIA ELETROMAGNÉTICA E ONDAS,4,U,RAPHAEL MARTINS BRUM,sala de aula 053 - Campus: Centro,25,SEGUNDA,10:30,12:10
ENG04010,TEORIA ELETROMAGNÉTICA E ONDAS,4,U,RAPHAEL MARTINS BRUM,sala de aula 053 - Campus: Centro,25,QUARTA,10:30,12:10
INF01054,TÓPICOS ESPECIAIS EM COMPUTAÇÃO VII,4,U,Mateus Grellert da Silva,,15,TERCA,13:30,15:10
INF01054,TÓPICOS ESPECIAIS EM COMPUTAÇÃO VII,4,U,Mateus Grellert da Silva,,15,QUINTA,13:30,15:10
INF01063,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XII,4,U,LUIGI CARRO,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,15,TERCA,10:30,12:10
INF01063,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XII,4,U,LUIGI CARRO,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,15,QUINTA,10:30,12:10
INF05013,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XV,4,U,BRUNO IOCHINS GRISCI,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,10,SEGUNDA,15:30,17:10
INF05013,TÓPICOS ESPECIAIS EM COMPUTAÇÃO XV,4,U,BRUNO IOCHINS GRISCI,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,10,QUARTA,15:30,17:10
INF01050,TÓPICOS ESPECIAIS EM ENGENHARIA DE COMPUTAÇÃO I,4,U,MANUEL MENEZES DE OLIVEIRA NETO,SALA DE AULA 113 - PRÉDIO 43425 - Campus: Vale,10,SEGUNDA,15:30,17:10
INF01050,TÓPICOS ESPECIAIS EM ENGENHARIA DE COMPUTAÇÃO I,4,U,MANUEL MENEZES DE OLIVEIRA NETO,SALA DE AULA 113 - PRÉDIO 43425 - Campus: Vale,10,QUARTA,15:30,17:10
INF01053,TÓPICOS ESPECIAIS EM ENGENHARIA DE COMPUTAÇÃO IV,2,A,LEILA RIBEIRO,,5,SEXTA,10:30,12:10
INF01053,TÓPICOS ESPECIAIS EM ENGENHARIA DE COMPUTAÇÃO IV,2,B,Karina Kohl Silveira,,5,SEXTA,10:30,12:10
